epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,2805.85,1.93703,2.6385,2.36434,0.27247,0.1839,0.17078,0.07551,2.06912,3.08482,2.69469,0.0012476,0.0012476,0.0012476
40,2873.48,1.92901,2.50574,2.34581,0.33685,0.12727,0.14234,0.0574,2.06301,3.06462,2.64343,0.0012278,0.0012278,0.0012278
41,2941.33,1.95326,2.4321,2.32634,0.2045,0.2,0.14749,0.05867,2.10134,3.08863,2.64506,0.001208,0.001208,0.001208
42,3004.87,1.95456,2.55152,2.33637,0.3023,0.21818,0.22774,0.08511,2.17216,2.72075,2.7272,0.0011882,0.0011882,0.0011882
43,3069.77,1.91199,2.42871,2.24078,0.28131,0.23636,0.2218,0.08359,2.10106,2.81952,2.65408,0.0011684,0.0011684,0.0011684
44,3134.14,1.89107,2.45691,2.29754,0.29697,0.18182,0.19012,0.08268,2.041,2.84898,2.58274,0.0011486,0.0011486,0.0011486
45,3198.13,1.93215,2.4753,2.2949,0.18946,0.30179,0.14998,0.05502,2.02756,3.38957,2.59444,0.0011288,0.0011288,0.0011288
46,3263.11,1.87877,2.52697,2.2331,0.30409,0.21818,0.19478,0.07581,2.07476,2.75718,2.57005,0.001109,0.001109,0.001109
47,3327.26,1.89291,2.51202,2.2434,0.29225,0.25455,0.17292,0.06339,2.03111,3.22718,2.54284,0.0010892,0.0010892,0.0010892
48,3391.04,1.8578,2.37716,2.22074,0.27429,0.18182,0.14962,0.06029,2.0223,3.3041,2.57046,0.0010694,0.0010694,0.0010694
49,3454.46,1.89128,2.38479,2.26197,0.31731,0.23662,0.19843,0.08137,2.02593,2.92395,2.58227,0.0010496,0.0010496,0.0010496
50,3518.4,1.87713,2.3455,2.2672,0.2716,0.2,0.18761,0.07621,2.05169,2.95602,2.58023,0.0010298,0.0010298,0.0010298
51,3582.78,1.86253,2.49859,2.24301,0.3603,0.14545,0.20266,0.08994,2.00804,2.79571,2.55439,0.00101,0.00101,0.00101
52,3647.1,1.83644,2.40385,2.22106,0.20877,0.25455,0.20973,0.08756,2.09392,2.69118,2.64523,0.0009902,0.0009902,0.0009902
53,3711.93,1.88456,2.48461,2.27036,0.38441,0.25455,0.2636,0.10997,1.98562,2.6817,2.53351,0.0009704,0.0009704,0.0009704
54,3776.24,1.84939,2.37115,2.20416,0.38375,0.18182,0.18111,0.07284,2.0818,3.18191,2.59719,0.0009506,0.0009506,0.0009506
55,3840.43,1.84403,2.46564,2.20496,0.32413,0.23636,0.23234,0.10082,2.01305,2.84082,2.54611,0.0009308,0.0009308,0.0009308
56,3904.61,1.85357,2.32537,2.20691,0.2741,0.18544,0.20533,0.09611,1.99477,2.86356,2.53532,0.000911,0.000911,0.000911
57,3968.35,1.84338,2.36737,2.21527,0.40953,0.21818,0.23549,0.09958,2.07732,2.78857,2.59626,0.0008912,0.0008912,0.0008912
58,4032.04,1.80611,2.31792,2.16323,0.41051,0.16364,0.20117,0.08376,2.11917,2.97662,2.60016,0.0008714,0.0008714,0.0008714
59,4097.76,1.80741,2.29279,2.18904,0.36702,0.25455,0.22865,0.10658,2.06697,3.18319,2.55839,0.0008516,0.0008516,0.0008516
60,4161.25,1.85931,2.29917,2.2437,0.35084,0.21818,0.25991,0.11259,2.03256,2.68226,2.53788,0.0008318,0.0008318,0.0008318
61,4226.11,1.86758,2.38629,2.21839,0.32118,0.25455,0.23805,0.09251,2.0654,2.90421,2.58421,0.000812,0.000812,0.000812
62,4290.55,1.86713,2.35547,2.21167,0.40417,0.23636,0.23754,0.0964,2.07802,2.77611,2.62116,0.0007922,0.0007922,0.0007922
63,4354.68,1.81188,2.31454,2.20066,0.62989,0.15506,0.20666,0.08597,2.08592,3.0275,2.61274,0.0007724,0.0007724,0.0007724
64,4418.42,1.84238,2.28689,2.17581,0.38706,0.25455,0.26497,0.11942,2.05578,2.74673,2.56127,0.0007526,0.0007526,0.0007526
65,4484.45,1.7522,2.36357,2.13399,0.41808,0.20917,0.23193,0.09093,2.01531,2.80578,2.51613,0.0007328,0.0007328,0.0007328
66,4549.99,1.84316,2.4066,2.22067,0.51325,0.23636,0.29784,0.12895,2.00681,2.6336,2.48887,0.000713,0.000713,0.000713
67,4615.44,1.81122,2.25386,2.19549,0.42317,0.23636,0.24203,0.10721,1.98514,2.84856,2.5318,0.0006932,0.0006932,0.0006932
68,4679.31,1.81337,2.31302,2.15995,0.6305,0.2,0.26075,0.10752,2.02466,2.66622,2.50751,0.0006734,0.0006734,0.0006734
69,4743.43,1.7643,2.18278,2.06704,0.49986,0.30909,0.29135,0.12625,2.05074,2.84479,2.5608,0.0006536,0.0006536,0.0006536
70,4807.01,1.81348,2.2544,2.152,0.65218,0.17076,0.21319,0.09811,2.00808,3.04018,2.54381,0.0006338,0.0006338,0.0006338
71,4870.07,1.77797,2.18723,2.0992,0.52134,0.18182,0.22863,0.09398,2.01168,2.71433,2.50113,0.000614,0.000614,0.000614
72,4934.52,1.77389,2.21079,2.12085,0.23008,0.27273,0.23774,0.10991,2.04339,2.98672,2.55725,0.0005942,0.0005942,0.0005942
73,4999.07,1.8287,2.23153,2.14667,0.38003,0.23636,0.24165,0.11567,2.10682,2.7566,2.58674,0.0005744,0.0005744,0.0005744
74,5063,1.76149,2.22821,2.11659,0.3643,0.25455,0.24627,0.10051,2.12757,2.85437,2.55999,0.0005546,0.0005546,0.0005546
75,5126.45,1.78334,2.27053,2.12842,0.53966,0.18182,0.24271,0.11771,2.01645,2.78493,2.48754,0.0005348,0.0005348,0.0005348
76,5191.05,1.80806,2.18773,2.15197,0.40041,0.18182,0.21789,0.0991,2.01302,2.69764,2.53775,0.000515,0.000515,0.000515
77,5255.3,1.80233,2.29703,2.14899,0.28477,0.25455,0.24025,0.12411,1.97662,2.87124,2.52138,0.0004952,0.0004952,0.0004952
78,5319.58,1.73044,2.15468,2.06734,0.42429,0.27273,0.26564,0.11809,2.0436,2.6821,2.55124,0.0004754,0.0004754,0.0004754
79,5384.03,1.7748,2.20578,2.11884,0.36882,0.30909,0.2953,0.13043,2.04771,2.66801,2.55263,0.0004556,0.0004556,0.0004556
80,5449.67,1.77369,2.18831,2.09262,0.4454,0.20456,0.23501,0.11413,2.02856,2.7584,2.54716,0.0004358,0.0004358,0.0004358
81,5515.66,1.80216,2.20875,2.10561,0.39198,0.27273,0.26365,0.11447,2.05238,2.55959,2.5619,0.000416,0.000416,0.000416
82,5580.21,1.77399,2.17618,2.11033,0.35078,0.2,0.24425,0.1039,2.01868,2.67046,2.55071,0.0003962,0.0003962,0.0003962
83,5645.82,1.73573,2.23105,2.07703,0.46366,0.16364,0.21485,0.09286,2.08012,2.91364,2.61582,0.0003764,0.0003764,0.0003764
84,5710.97,1.76781,2.11255,2.06318,0.32472,0.38182,0.30182,0.12954,2.01366,2.63033,2.52072,0.0003566,0.0003566,0.0003566
85,5776.39,1.78241,2.1788,2.08643,0.45599,0.2,0.21929,0.10267,2.06365,2.74909,2.58375,0.0003368,0.0003368,0.0003368
86,5842.15,1.73988,2.14143,2.06781,0.42625,0.23636,0.25964,0.11016,2.14532,2.73811,2.63215,0.000317,0.000317,0.000317
87,5907.08,1.73093,2.11668,2.07661,0.51006,0.2,0.24232,0.10438,2.0804,2.7036,2.58628,0.0002972,0.0002972,0.0002972
88,5972.43,1.76158,2.17922,2.06526,0.67387,0.2,0.21576,0.10157,2.05646,2.8423,2.55288,0.0002774,0.0002774,0.0002774
89,6038.37,1.72255,2.1752,2.09951,0.41587,0.29091,0.29893,0.12903,2.06598,2.52467,2.54795,0.0002576,0.0002576,0.0002576
90,6103.87,1.69408,2.05694,2.04834,0.28812,0.2,0.21622,0.10405,2.06272,2.79225,2.54089,0.0002378,0.0002378,0.0002378
91,6170.77,1.68613,2.01281,2.11674,0.43551,0.18182,0.24183,0.11857,2.11658,2.77605,2.57038,0.000218,0.000218,0.000218
92,6236.79,1.67478,1.99729,2.11757,0.32006,0.23636,0.25313,0.11634,2.10189,2.66468,2.56834,0.0001982,0.0001982,0.0001982
93,6302.43,1.70368,1.96827,2.11286,0.38439,0.24986,0.27057,0.1221,2.06378,2.54258,2.54372,0.0001784,0.0001784,0.0001784
94,6367.4,1.68826,1.91935,2.09618,0.27743,0.27273,0.26309,0.1284,2.08206,2.50097,2.55686,0.0001586,0.0001586,0.0001586
95,6432.07,1.67899,1.96468,2.06998,0.29734,0.27273,0.25024,0.12882,2.05424,2.59585,2.51125,0.0001388,0.0001388,0.0001388
96,6498.24,1.66904,1.9189,2.09176,0.32006,0.23636,0.25024,0.13057,2.0656,2.57919,2.53225,0.000119,0.000119,0.000119
97,6562.44,1.64839,1.90056,2.08994,0.34105,0.25455,0.25427,0.11725,2.06243,2.666,2.56072,9.92e-05,9.92e-05,9.92e-05
98,6626.77,1.65358,1.9251,2.07847,0.3686,0.20172,0.25475,0.12668,2.07309,2.69542,2.55451,7.94e-05,7.94e-05,7.94e-05
99,6690.83,1.67543,1.90956,2.10641,0.29207,0.21818,0.24018,0.12169,2.06342,2.61809,2.53795,5.96e-05,5.96e-05,5.96e-05
100,6756.07,1.66298,1.89686,2.07085,0.27358,0.25455,0.23154,0.11401,2.04202,2.66205,2.53844,3.98e-05,3.98e-05,3.98e-05
